tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.8	221.4	g	87.1	1.5e-09	1	u	273	0	0	0	90	598
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	228.5	g	86.9	1.35e-09	1	u	273	0	0	0	90	623
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	204.7	g	87.9	2.17e-09	1	u	273	0	4e-05	0	90	573
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	181.8	g	88.7	3.06e-09	1	u	273	0	4e-05	0	90	623
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	217.9	g	87.3	1.4e-09	1	u	273	0	0	0	90	623
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	176.7	g	88.3	3.48e-09	1	u	273	0	4e-05	0	90	648
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1.1	219.1	g	87.2	1.36e-09	1	u	273	0	0	0	90	648
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	241.2	g	86.5	1.17e-09	1	u	273	0	0	0	90	673
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	196.1	g	88.4	2.79e-09	1	u	273	0	4e-05	0	90	623
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	189.5	g	88.4	3.87e-09	1	u	273	0	4e-05	0	90	673
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1	222	g	86.8	1.27e-09	1	u	273	0	0	0	90	673
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	164.3	g	88.3	4.43e-09	1	u	273	0	4e-05	0	90	698
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1	241.1	g	86.7	1.17e-09	1	u	273	0	0	0	90	698
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.7	235.8	g	86.2	8.39e-10	1	u	273	0	0	0	90	723
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	132.6	g	88.7	3.44e-09	1	u	273	0	4e-05	0	90	673
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	137.1	g	88.1	5e-09	1	u	273	0	4e-05	0	90	723
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	240.2	g	87.1	9.68e-10	1	u	273	0	0	0	90	723
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	153.6	g	88.7	6.05e-09	1	u	273	0	4e-05	0	90	748
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1.2	254.9	g	86.4	7e-10	1	u	273	0	0	0	90	748
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1.1	264.8	g	79.7	2.16e-10	1	u	273	0	0	0	90	773
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	141.7	g	88.6	4.25e-09	1	u	273	0	4e-05	0	90	723
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	138	g	88.6	6.85e-09	1	u	273	0	4e-05	0	90	773
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-MD:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	1.2	265.5	g	82.2	2.88e-10	1	u	273	0	0	0	90	773
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	151.3	g	88.8	7.41e-09	1	u	273	0	4e-05	0	90	798
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	2.3	287.1	g	81.3	1.37e-10	1	u	273	0	0	0	90	798
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	13.9	5.5	g	67	1.54e-11	1	u	273	0	0	0	90	823
This study	238	0238x601104	0238x	0238x6011044	0238x6011044:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-MD:LP-PI-BT-IZZI	0.9	107.8	g	88.8	6.82e-09	1	u	273	0	4e-05	0	90	773
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.5	218.7	g	-2	1.93e-09	1	u	273	0	0	0	90	273
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.81	220.6	g	-6.1	2.1e-09	1	u	273	0	0	0	90	373
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	219	g	-3.3	2.1e-09	1	u	273	0	5e-05	0	90	373
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	216.2	g	-6.9	2.17e-09	1	u	273	0	0	0	90	398
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	218.2	g	-1.9	2.14e-09	1	u	273	0	5e-05	0	90	398
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	219.8	g	-8.8	2.17e-09	1	u	273	0	0	0	90	423
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	217.7	g	-6.2	2.27e-09	1	u	273	0	5e-05	0	90	373
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	220.2	g	-5.2	2.16e-09	1	u	273	0	5e-05	0	90	423
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.65	214.9	g	-6.9	2.2e-09	1	u	273	0	0	0	90	448
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.25	215.6	g	-1.9	2.38e-09	1	u	273	0	5e-05	0	90	448
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	221.1	g	-4.4	2.32e-09	1	u	273	0	0	0	90	473
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	221.9	g	-5.1	2.35e-09	1	u	273	0	5e-05	0	90	423
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	219.6	g	3.2	2.42e-09	1	u	273	0	5e-05	0	90	473
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	221.5	g	-0.5	2.34e-09	1	u	273	0	0	0	90	498
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	5.7	218	g	15.8	2.45e-09	1	u	273	0	5e-05	0	90	498
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	219.2	g	-6.8	2.23e-09	1	u	273	0	0	0	90	523
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	220.1	g	8.4	2.3e-09	1	u	273	0	5e-05	0	90	473
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.2	215.8	g	20.9	2.45e-09	1	u	273	0	5e-05	0	90	523
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.5	217.4	g	-10.3	2.2e-09	1	u	273	0	0	0	90	548
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	216.5	g	34	2.71e-09	1	u	273	0	5e-05	0	90	548
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	222.3	g	-13.5	2.11e-09	1	u	273	0	0	0	90	573
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	216.2	g	23.1	2.28e-09	1	u	273	0	5e-05	0	90	523
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	212.7	g	53.5	3.4e-09	1	u	273	0	5e-05	0	90	573
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.1	219.7	g	-11.4	1.92e-09	1	u	273	0	0	0	90	598
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.07	213.6	g	-72	5.21e-09	1	u	273	0	5e-05	0	90	598
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	218	g	-14.7	1.77e-09	1	u	273	0	0	0	90	623
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	207.5	g	56.8	3.2e-09	1	u	273	0	5e-05	0	90	573
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.2	202.3	g	69.6	5.6e-09	1	u	273	0	5e-05	0	90	623
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.2	216.9	g	-13.9	1.56e-09	1	u	273	0	0	0	90	648
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	214.8	g	77	6.65e-09	1	u	273	0	5e-05	0	90	648
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	220.9	g	-14.3	1.42e-09	1	u	273	0	0	0	90	673
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	218.3	g	70.6	5.57e-09	1	u	273	0	5e-05	0	90	623
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	213	g	80.4	7.88e-09	1	u	273	0	5e-05	0	90	673
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	212.9	g	-10.6	1.21e-09	1	u	273	0	0	0	90	698
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1	210	g	81.4	9.64e-09	1	u	273	0	5e-05	0	90	698
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.6	213.4	g	-3.5	9.42e-10	1	u	273	0	0	0	90	723
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	197.3	g	80.2	7.65e-09	1	u	273	0	5e-05	0	90	673
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.2	207.2	g	78.4	1.07e-08	1	u	273	0	5e-05	0	90	723
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	212.8	g	-1.3	5.07e-10	1	u	273	0	0	0	90	748
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.2	208.9	g	85.9	1.29e-08	1	u	273	0	5e-05	0	90	748
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.6	214.6	g	18.8	1.378e-10	1	u	273	0	0	0	90	773
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.1	191.2	g	83.6	1.11e-08	1	u	273	0	5e-05	0	90	723
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.3	172.1	g	85.4	1.5e-08	1	u	273	0	5e-05	0	90	773
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	11.8	112.4	g	78	6.97e-11	1	u	273	0	0	0	90	798
This study	238	0238x601104	0238x	0238x6011041	0238x6011041:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.4	221.2	g	88.5	1.73e-08	1	u	273	0	5e-05	0	90	798
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.8	60.5	g	-9.6	7.64e-10	1	u	273	0	0	0	90	273
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.2	56.4	g	-13	7.26e-10	1	u	273	0	0	0	90	373
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.4	63.2	g	-3.6	5.94e-10	1	u	273	0	5e-05	0	90	373
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.7	57.5	g	-8.9	7.19e-10	1	u	273	0	0	0	90	423
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.2	56	g	-9.5	6.94e-10	1	u	273	0	5e-05	0	90	423
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.8	52.3	g	-0.5	6.57e-10	1	u	273	0	0	0	90	448
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	1.1	59.1	g	-9.6	6.6e-10	1	u	273	0	5e-05	0	90	448
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.9	59.5	g	-15.9	6.45e-10	1	u	273	0	0	0	90	473
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0	55.4	g	-10	6.65e-10	1	u	273	0	5e-05	0	90	423
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	0.8	53.9	g	-5.1	6.51e-10	1	u	273	0	5e-05	0	90	473
This study	238	0238x601104	0238x	0238x6011042	0238x6011042:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	2.2	60.9	g	-20.5	6.84e-10	1	u	273	0	0	0	90	498
