tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_expedition_name	er_formation_name	er_fossil_name	er_location_name	er_member_name	er_mineral_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_charging_mode	measurement_chi_mass	measurement_chi_qdr_mass	measurement_chi_qdr_volume	measurement_chi_volume	measurement_composite_depth	measurement_core_depth	measurement_csd	measurement_date	measurement_dec	measurement_demagn_code	measurement_description	measurement_elevation	measurement_flag	measurement_freq	measurement_height	measurement_inc	measurement_lab_field_ac	measurement_lab_field_dc	measurement_loop_n	measurement_loop_x	measurement_magn_mass	measurement_magn_moment	measurement_magn_volume	measurement_magnitude	measurement_number	measurement_orient_phi	measurement_orient_theta	measurement_pos_x	measurement_pos_y	measurement_pos_z	measurement_positions	measurement_r2	measurement_sd	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_sweep_rate	measurement_temp	measurement_temp_change	measurement_time_zone	treatment_ac_field	treatment_ac_field_dc_off	treatment_ac_field_dc_on	treatment_ac_field_decay_rate	treatment_dc_field	treatment_dc_field_ac_off	treatment_dc_field_ac_on	treatment_dc_field_decay_rate	treatment_dc_field_phi	treatment_dc_field_theta	treatment_mw_energy	treatment_mw_integral	treatment_mw_power	treatment_mw_time	treatment_temp	treatment_temp_dc_off	treatment_temp_dc_on	treatment_temp_decay_rate
	This study	318			U1356A			318-U1356A-048R_2A-1.05	318-U1356A-048R_2A-1.05	318-U1356A-048R_2A-1.05		318-U1356A-048R-2A-1-05-LP-AF-Z		LT-AF-Z	pmagpy-2.50										277.5				g			-56.4						0.000000872			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_2A-1.1	318-U1356A-048R_2A-1.1	318-U1356A-048R_2A-1.1		318-U1356A-048R-2A-1-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										277.8				g			-57.2						0.000000817			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_2A-1.15	318-U1356A-048R_2A-1.15	318-U1356A-048R_2A-1.15		318-U1356A-048R-2A-1-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										277.4				g			-52						0.000000777			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_2A-1.2	318-U1356A-048R_2A-1.2	318-U1356A-048R_2A-1.2		318-U1356A-048R-2A-1-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										275.2				g			-43.5						0.000000732			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_2A-1.25	318-U1356A-048R_2A-1.25	318-U1356A-048R_2A-1.25		318-U1356A-048R-2A-1-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										235.2				g			-50.8						0.000000503			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_2A-1.3	318-U1356A-048R_2A-1.3	318-U1356A-048R_2A-1.3		318-U1356A-048R-2A-1-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										140				g			-43.2						0.000000592			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_2A-1.35	318-U1356A-048R_2A-1.35	318-U1356A-048R_2A-1.35		318-U1356A-048R-2A-1-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										123.2				g			-46.4						0.000000736			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_2A-1.4	318-U1356A-048R_2A-1.4	318-U1356A-048R_2A-1.4		318-U1356A-048R-2A-1-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										110.8				g			-51.1						0.000000814			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.15	318-U1356A-048R_3A-0.15	318-U1356A-048R_3A-0.15		318-U1356A-048R-3A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										234.9				g			-43						0.000000466			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.2	318-U1356A-048R_3A-0.2	318-U1356A-048R_3A-0.2		318-U1356A-048R-3A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										186.3				g			-45						0.00000049			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.25	318-U1356A-048R_3A-0.25	318-U1356A-048R_3A-0.25		318-U1356A-048R-3A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										168.4				g			-33.3						0.000000652			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.3	318-U1356A-048R_3A-0.3	318-U1356A-048R_3A-0.3		318-U1356A-048R-3A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										192.7				g			-40.6						0.000000541			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.35	318-U1356A-048R_3A-0.35	318-U1356A-048R_3A-0.35		318-U1356A-048R-3A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										282.5				g			-37						0.000000669			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.4	318-U1356A-048R_3A-0.4	318-U1356A-048R_3A-0.4		318-U1356A-048R-3A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										342				g			-39						0.000000615			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.45	318-U1356A-048R_3A-0.45	318-U1356A-048R_3A-0.45		318-U1356A-048R-3A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										50.5				g			-33.3						0.000000731			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.5	318-U1356A-048R_3A-0.5	318-U1356A-048R_3A-0.5		318-U1356A-048R-3A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										57.5				g			-47.4						0.000000618			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.55	318-U1356A-048R_3A-0.55	318-U1356A-048R_3A-0.55		318-U1356A-048R-3A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										6.7				g			-49						0.000000529			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.6	318-U1356A-048R_3A-0.6	318-U1356A-048R_3A-0.6		318-U1356A-048R-3A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										37.4				g			-48.1						0.000000527			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.65	318-U1356A-048R_3A-0.65	318-U1356A-048R_3A-0.65		318-U1356A-048R-3A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										33.7				g			-42.3						0.000000715			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.7	318-U1356A-048R_3A-0.7	318-U1356A-048R_3A-0.7		318-U1356A-048R-3A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										66.9				g			-50.9						0.00000064			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.75	318-U1356A-048R_3A-0.75	318-U1356A-048R_3A-0.75		318-U1356A-048R-3A-0-75-LP-AF-Z		LT-AF-Z	pmagpy-2.50										183.7				g			-47.1						0.000000666			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.8	318-U1356A-048R_3A-0.8	318-U1356A-048R_3A-0.8		318-U1356A-048R-3A-0-8-LP-AF-Z		LT-AF-Z	pmagpy-2.50										252.6				g			-57.2						0.00000063			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-048R_3A-0.85	318-U1356A-048R_3A-0.85	318-U1356A-048R_3A-0.85		318-U1356A-048R-3A-0-85-LP-AF-Z		LT-AF-Z	pmagpy-2.50										334.1				g			-38.5						0.000000761			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_1A-1.2	318-U1356A-051R_1A-1.2	318-U1356A-051R_1A-1.2		318-U1356A-051R-1A-1-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										10.1				g			18.9						0.0000000189			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_1A-1.25	318-U1356A-051R_1A-1.25	318-U1356A-051R_1A-1.25		318-U1356A-051R-1A-1-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										141				g			50						0.00000000886			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_1A-1.3	318-U1356A-051R_1A-1.3	318-U1356A-051R_1A-1.3		318-U1356A-051R-1A-1-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										146.3				g			37.8						0.0000000242			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_1A-1.35	318-U1356A-051R_1A-1.35	318-U1356A-051R_1A-1.35		318-U1356A-051R-1A-1-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										30				g			74.5						0.0000000245			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_1A-1.4	318-U1356A-051R_1A-1.4	318-U1356A-051R_1A-1.4		318-U1356A-051R-1A-1-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										318.8				g			49						0.0000000719			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.15	318-U1356A-051R_2A-0.15	318-U1356A-051R_2A-0.15		318-U1356A-051R-2A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										11				g			68.9						0.000000058			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.2	318-U1356A-051R_2A-0.2	318-U1356A-051R_2A-0.2		318-U1356A-051R-2A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										354.8				g			51.2						0.00000012			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.25	318-U1356A-051R_2A-0.25	318-U1356A-051R_2A-0.25		318-U1356A-051R-2A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										359.6				g			46.6						0.000000153			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.3	318-U1356A-051R_2A-0.3	318-U1356A-051R_2A-0.3		318-U1356A-051R-2A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										20.1				g			45.6						0.000000139			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.35	318-U1356A-051R_2A-0.35	318-U1356A-051R_2A-0.35		318-U1356A-051R-2A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										15.6				g			64.7						0.0000000848			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.4	318-U1356A-051R_2A-0.4	318-U1356A-051R_2A-0.4		318-U1356A-051R-2A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										285.2				g			67.9						0.0000000907			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.45	318-U1356A-051R_2A-0.45	318-U1356A-051R_2A-0.45		318-U1356A-051R-2A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										296				g			79.8						0.0000000786			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.5	318-U1356A-051R_2A-0.5	318-U1356A-051R_2A-0.5		318-U1356A-051R-2A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										62.5				g			50.8						0.000000109			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.55	318-U1356A-051R_2A-0.55	318-U1356A-051R_2A-0.55		318-U1356A-051R-2A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										54.8				g			57.4						0.0000000875			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.65	318-U1356A-051R_2A-0.65	318-U1356A-051R_2A-0.65		318-U1356A-051R-2A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										317.6				g			68.5						0.0000000702			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-051R_2A-0.7	318-U1356A-051R_2A-0.7	318-U1356A-051R_2A-0.7		318-U1356A-051R-2A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										326.4				g			48.3						0.00000016			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.1	318-U1356A-055R_1A-0.1	318-U1356A-055R_1A-0.1		318-U1356A-055R-1A-0-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										23.5				g			70.2						0.000000151			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.2	318-U1356A-055R_1A-0.2	318-U1356A-055R_1A-0.2		318-U1356A-055R-1A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										30.3				g			59.5						0.000000145			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.25	318-U1356A-055R_1A-0.25	318-U1356A-055R_1A-0.25		318-U1356A-055R-1A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										37.4				g			64						0.0000000655			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.35	318-U1356A-055R_1A-0.35	318-U1356A-055R_1A-0.35		318-U1356A-055R-1A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										255.9				g			72.5						0.0000000837			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.4	318-U1356A-055R_1A-0.4	318-U1356A-055R_1A-0.4		318-U1356A-055R-1A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										250.9				g			58.7						0.000000135			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.5	318-U1356A-055R_1A-0.5	318-U1356A-055R_1A-0.5		318-U1356A-055R-1A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										2.5				g			46.6						0.0000000932			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.55	318-U1356A-055R_1A-0.55	318-U1356A-055R_1A-0.55		318-U1356A-055R-1A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										357.6				g			42.1						0.0000000744			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.65	318-U1356A-055R_1A-0.65	318-U1356A-055R_1A-0.65		318-U1356A-055R-1A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										356.8				g			59						0.0000000281			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-055R_1A-0.7	318-U1356A-055R_1A-0.7	318-U1356A-055R_1A-0.7		318-U1356A-055R-1A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										189.8				g			64.3						0.0000000405			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.3	318-U1356A-057R_1A-0.3	318-U1356A-057R_1A-0.3		318-U1356A-057R-1A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										147				g			28.7						0.000000105			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.35	318-U1356A-057R_1A-0.35	318-U1356A-057R_1A-0.35		318-U1356A-057R-1A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										282.6				g			69.8						0.0000000892			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.4	318-U1356A-057R_1A-0.4	318-U1356A-057R_1A-0.4		318-U1356A-057R-1A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										303.6				g			43.8						0.000000255			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.45	318-U1356A-057R_1A-0.45	318-U1356A-057R_1A-0.45		318-U1356A-057R-1A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										331.8				g			70.4						0.000000215			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.5	318-U1356A-057R_1A-0.5	318-U1356A-057R_1A-0.5		318-U1356A-057R-1A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										81.4				g			56.4						0.000000264			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.55	318-U1356A-057R_1A-0.55	318-U1356A-057R_1A-0.55		318-U1356A-057R-1A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										127.2				g			64						0.000000227			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.6	318-U1356A-057R_1A-0.6	318-U1356A-057R_1A-0.6		318-U1356A-057R-1A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										121.7				g			57.8						0.000000188			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.65	318-U1356A-057R_1A-0.65	318-U1356A-057R_1A-0.65		318-U1356A-057R-1A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										46.9				g			69.2						0.000000146			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.7	318-U1356A-057R_1A-0.7	318-U1356A-057R_1A-0.7		318-U1356A-057R-1A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										258.4				g			63.6						0.000000196			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.75	318-U1356A-057R_1A-0.75	318-U1356A-057R_1A-0.75		318-U1356A-057R-1A-0-75-LP-AF-Z		LT-AF-Z	pmagpy-2.50										224.8				g			62.3						0.000000232			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.8	318-U1356A-057R_1A-0.8	318-U1356A-057R_1A-0.8		318-U1356A-057R-1A-0-8-LP-AF-Z		LT-AF-Z	pmagpy-2.50										316.9				g			74.3						0.00000017			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.85	318-U1356A-057R_1A-0.85	318-U1356A-057R_1A-0.85		318-U1356A-057R-1A-0-85-LP-AF-Z		LT-AF-Z	pmagpy-2.50										30.5				g			50.2						0.000000234			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.9	318-U1356A-057R_1A-0.9	318-U1356A-057R_1A-0.9		318-U1356A-057R-1A-0-9-LP-AF-Z		LT-AF-Z	pmagpy-2.50										36.1				g			54						0.000000249			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-0.95	318-U1356A-057R_1A-0.95	318-U1356A-057R_1A-0.95		318-U1356A-057R-1A-0-95-LP-AF-Z		LT-AF-Z	pmagpy-2.50										61.1				g			65.3						0.00000017			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-1	318-U1356A-057R_1A-1	318-U1356A-057R_1A-1		318-U1356A-057R-1A-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										164.7				g			69.5						0.0000001			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_1A-1.05	318-U1356A-057R_1A-1.05	318-U1356A-057R_1A-1.05		318-U1356A-057R-1A-1-05-LP-AF-Z		LT-AF-Z	pmagpy-2.50										150.3				g			75						0.0000000384			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.1	318-U1356A-057R_2A-0.1	318-U1356A-057R_2A-0.1		318-U1356A-057R-2A-0-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										324.9				g			-49.7						0.000000442			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.15	318-U1356A-057R_2A-0.15	318-U1356A-057R_2A-0.15		318-U1356A-057R-2A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										322.3				g			-57.3						0.000000272			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.2	318-U1356A-057R_2A-0.2	318-U1356A-057R_2A-0.2		318-U1356A-057R-2A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										240.5				g			-84.8						0.000000129			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.35	318-U1356A-057R_2A-0.35	318-U1356A-057R_2A-0.35		318-U1356A-057R-2A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										106.9				g			-83.5						0.0000000547			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.4	318-U1356A-057R_2A-0.4	318-U1356A-057R_2A-0.4		318-U1356A-057R-2A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										115.4				g			-75.6						0.0000000734			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.45	318-U1356A-057R_2A-0.45	318-U1356A-057R_2A-0.45		318-U1356A-057R-2A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										76.2				g			-69						0.0000000784			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.5	318-U1356A-057R_2A-0.5	318-U1356A-057R_2A-0.5		318-U1356A-057R-2A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										276.2				g			-81.1						0.0000000755			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.55	318-U1356A-057R_2A-0.55	318-U1356A-057R_2A-0.55		318-U1356A-057R-2A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										260.8				g			-64.6						0.0000000974			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.6	318-U1356A-057R_2A-0.6	318-U1356A-057R_2A-0.6		318-U1356A-057R-2A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										273.8				g			-74.1						0.0000000705			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.65	318-U1356A-057R_2A-0.65	318-U1356A-057R_2A-0.65		318-U1356A-057R-2A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										99.4				g			-69.4						0.0000000694			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.7	318-U1356A-057R_2A-0.7	318-U1356A-057R_2A-0.7		318-U1356A-057R-2A-0-7-LP-AF-Z		LT-AF-Z	pmagpy-2.50										215.6				g			-75.3						0.0000000834			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.75	318-U1356A-057R_2A-0.75	318-U1356A-057R_2A-0.75		318-U1356A-057R-2A-0-75-LP-AF-Z		LT-AF-Z	pmagpy-2.50										246.4				g			-62.7						0.0000000946			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-057R_2A-0.8	318-U1356A-057R_2A-0.8	318-U1356A-057R_2A-0.8		318-U1356A-057R-2A-0-8-LP-AF-Z		LT-AF-Z	pmagpy-2.50										217.1				g			-56.2						0.000000099			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.15	318-U1356A-058R_1A-0.15	318-U1356A-058R_1A-0.15		318-U1356A-058R-1A-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										316.7				g			-48.9						0.0000000388			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.2	318-U1356A-058R_1A-0.2	318-U1356A-058R_1A-0.2		318-U1356A-058R-1A-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										13.3				g			-29						0.0000000138			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.25	318-U1356A-058R_1A-0.25	318-U1356A-058R_1A-0.25		318-U1356A-058R-1A-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										311				g			-3.6						0.0000000228			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.3	318-U1356A-058R_1A-0.3	318-U1356A-058R_1A-0.3		318-U1356A-058R-1A-0-3-LP-AF-Z		LT-AF-Z	pmagpy-2.50										339.7				g			-30.4						0.0000000265			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.35	318-U1356A-058R_1A-0.35	318-U1356A-058R_1A-0.35		318-U1356A-058R-1A-0-35-LP-AF-Z		LT-AF-Z	pmagpy-2.50										130.4				g			-78.2						0.0000000599			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.4	318-U1356A-058R_1A-0.4	318-U1356A-058R_1A-0.4		318-U1356A-058R-1A-0-4-LP-AF-Z		LT-AF-Z	pmagpy-2.50										102.9				g			-66.3						0.0000000865			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.45	318-U1356A-058R_1A-0.45	318-U1356A-058R_1A-0.45		318-U1356A-058R-1A-0-45-LP-AF-Z		LT-AF-Z	pmagpy-2.50										104				g			-57.3						0.0000000596			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_1A-0.5	318-U1356A-058R_1A-0.5	318-U1356A-058R_1A-0.5		318-U1356A-058R-1A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										56.8				g			-76.7						0.0000000472			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_CCA-0.1	318-U1356A-058R_CCA-0.1	318-U1356A-058R_CCA-0.1		318-U1356A-058R-CCA-0-1-LP-AF-Z		LT-AF-Z	pmagpy-2.50										86				g			-52.5						0.000000129			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_CCA-0.15	318-U1356A-058R_CCA-0.15	318-U1356A-058R_CCA-0.15		318-U1356A-058R-CCA-0-15-LP-AF-Z		LT-AF-Z	pmagpy-2.50										82.7				g			-42.6						0.000000141			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_CCA-0.2	318-U1356A-058R_CCA-0.2	318-U1356A-058R_CCA-0.2		318-U1356A-058R-CCA-0-2-LP-AF-Z		LT-AF-Z	pmagpy-2.50										81.6				g			-30.3						0.0000000564			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-058R_CCA-0.25	318-U1356A-058R_CCA-0.25	318-U1356A-058R_CCA-0.25		318-U1356A-058R-CCA-0-25-LP-AF-Z		LT-AF-Z	pmagpy-2.50										319.5				g			-31.6						0.000000013			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-063R_1A-0.5	318-U1356A-063R_1A-0.5	318-U1356A-063R_1A-0.5		318-U1356A-063R-1A-0-5-LP-AF-Z		LT-AF-Z	pmagpy-2.50										6.1				g			36.4						0.000000077			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-063R_1A-0.55	318-U1356A-063R_1A-0.55	318-U1356A-063R_1A-0.55		318-U1356A-063R-1A-0-55-LP-AF-Z		LT-AF-Z	pmagpy-2.50										18				g			60.1						0.000000107			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-063R_1A-0.6	318-U1356A-063R_1A-0.6	318-U1356A-063R_1A-0.6		318-U1356A-063R-1A-0-6-LP-AF-Z		LT-AF-Z	pmagpy-2.50										211.4				g			77.9						0.0000000338			1												u		273			0.02				0				0	0					273			
	This study	318			U1356A			318-U1356A-063R_1A-0.65	318-U1356A-063R_1A-0.65	318-U1356A-063R_1A-0.65		318-U1356A-063R-1A-0-65-LP-AF-Z		LT-AF-Z	pmagpy-2.50										121.9				g			35.7						0.0000000257			1												u		273			0.02				0				0	0					273			
