tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Saiko	This study	U1359A	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.3	2012:04:11:16:37:00.00	213.5		g	87.3	2.404e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:11:16:38:00.00	248.4		g	85.2	2.431e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:11:16:39:00.00	248.4		g	87.2	2.444e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:11:16:40:00.00	238.1		g	85.9	2.462e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:11:16:42:00.00	239.6		g	84.4	2.478e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:11:16:43:00.00	167.0		g	86.6	2.487e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37	318-U1359A-003H-2-W-37		318-U1359A-003H-2-W-37:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:11:16:44:00.00	237.1		g	85.9	2.492e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.1	2012:04:11:16:49:00.00	212.4		g	81.8	1.440e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:11:16:50:00.00	110.1		g	85.6	3.050e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.0	2012:04:11:16:52:00.00	230.0		g	87.7	3.211e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.0	2012:04:11:16:53:00.00	264.9		g	88.6	3.729e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:11:16:54:00.00	230.7		g	88.7	3.855e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:11:16:55:00.00	254.6		g	87.2	3.890e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.0	2012:04:11:16:56:00.00	256.9		g	84.2	3.901e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.0	2012:04:11:16:57:00.00	260.9		g	86.8	3.919e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:11:16:58:00.00	276.2		g	83.4	3.924e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:11:17:00:00.00	275.0		g	89.4	3.941e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26	318-U1359A-003H-5-W-26		318-U1359A-003H-5-W-26:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:11:17:01:00.00	285.0		g	87.1	3.929e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:11:17:04:00.00	226.8		g	83.0	1.381e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:11:17:05:00.00	223.7		g	85.8	2.182e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:11:17:07:00.00	224.2		g	86.8	2.670e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.4	2012:04:11:17:08:00.00	225.3		g	86.1	2.891e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:11:17:09:00.00	243.3		g	87.1	2.974e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.3	2012:04:11:17:10:00.00	179.8		g	87.5	2.995e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:11:17:11:00.00	240.7		g	84.6	3.024e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:11:17:12:00.00	240.5		g	86.0	3.062e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.1	2012:04:11:17:14:00.00	237.3		g	86.6	3.082e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:11:17:15:00.00	252.4		g	87.7	3.040e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57	318-U1359A-003H-7-W-57		318-U1359A-003H-7-W-57:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:11:17:16:00.00	249.7		g	88.0	3.096e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:07:17:29:00.00	178.6		g	85.3	1.593e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:17:30:00.00	143.8		g	88.7	2.823e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:17:32:00.00	14.6		g	89.5	3.497e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:17:34:00.00	243.1		g	89.6	4.135e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:17:36:00.00	325.7		g	89.5	4.241e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:17:37:00.00	326.3		g	89.2	4.272e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:17:38:00.00	301.7		g	89.4	4.296e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:17:39:00.00	311.9		g	89.5	4.324e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:17:40:00.00	220.8		g	89.4	4.329e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.3	2012:04:07:17:41:00.00	343.0		g	88.9	4.338e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100	318-U1359A-004H-2-W-100		318-U1359A-004H-2-W-100:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:17:42:00.00	231.0		g	89.4	4.332e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:07:17:44:00.00	87.8		g	88.3	1.041e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:07:17:46:00.00	299.0		g	88.3	1.680e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:07:17:47:00.00	240.5		g	88.4	1.996e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:07:17:48:00.00	93.9		g	87.8	2.248e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.1	2012:04:07:17:49:00.00	245.6		g	88.5	2.302e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.1	2012:04:07:17:50:00.00	271.0		g	87.6	2.323e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.5	2012:04:07:17:51:00.00	191.8		g	87.7	2.332e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.3	2012:04:07:17:52:00.00	358.4		g	87.6	2.358e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.0	2012:04:07:17:53:00.00	280.8		g	86.8	2.372e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:07:17:54:00.00	252.4		g	89.2	2.382e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.1	2012:04:07:17:55:00.00	184.6		g	86.8	2.379e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:11:17:20:00.00	215.4		g	88.7	7.399e-06	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.7	2012:04:11:17:22:00.00	268.8		g	87.2	1.059e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.9	2012:04:11:17:24:00.00	269.4		g	89.4	1.198e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:11:17:25:00.00	261.8		g	87.2	1.313e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.2	2012:04:11:17:27:00.00	263.4		g	86.9	1.348e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:11:17:28:00.00	142.9		g	89.1	1.374e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:11:17:29:00.00	271.1		g	86.1	1.390e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.8	2012:04:11:17:30:00.00	90.6		g	89.1	1.430e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:11:17:32:00.00	248.6		g	88.2	1.450e-05	9	4	u	2.730e+02	SAN	0	2.200e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:11:17:33:00.00	253.2		g	88.0	1.465e-05	10	4	u	2.730e+02	SAN	0	2.930e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.6	2012:04:11:17:34:00.00	257.4		g	86.6	1.471e-05	11	4	u	2.730e+02	SAN	0	3.510e-01	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.4	2012:04:07:16:27:00.00	241.0		g	87.3	2.253e-05	1	4	u	2.730e+02	SAN	0	1.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.7	2012:04:07:16:29:00.00	263.3		g	85.7	2.293e-05	2	4	u	2.730e+02	SAN	0	2.300e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:16:30:00.00	257.7		g	86.4	2.633e-05	3	4	u	2.730e+02	SAN	0	3.000e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.7	2012:04:07:16:31:00.00	272.7		g	86.3	3.063e-05	4	4	u	2.730e+02	SAN	0	4.500e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	1.4	2012:04:07:16:32:00.00	280.0		g	85.8	3.158e-05	5	4	u	2.730e+02	SAN	0	5.900e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:16:33:00.00	258.8		g	86.0	3.190e-05	6	4	u	2.730e+02	SAN	0	7.400e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.5	2012:04:07:16:35:00.00	261.7		g	86.4	3.206e-05	7	4	u	2.730e+02	SAN	0	8.800e-02	0.0	90.0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM	SIO-flo	LT-IRM:LP-IRM	pmagpy-3.4.0	0.2	2012:04:07:16:36:00.00	250.8		g	85.8	3.216e-05	8	4	u	2.730e+02	SAN	0	1.470e-01	0.0	90.0	2.730e+02
