tab	measurements
analysts	citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_temp	measurement	method_codes	quality	sequence	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_time	treat_step_num
Elliot Hurst	This study	Step Type-P:Step Number-7	64.4	57.24	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.804e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_21	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	50	NVPADC18A2	u	2013:09:11:10:47:49		3e-05	0	90	0.0	30	5	21
Elliot Hurst	This study	Step Type-Z:Step Number-10	64.25	32.83	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.439e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_22	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	51	NVPADC18A2	u	2013:09:11:10:50:01		0.0	0	0	0.0	30	6	22
Elliot Hurst	This study	Step Type-I:Step Number-10	63.44	66.83	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.979e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_23	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	52	NVPADC18A2	u	2013:09:11:10:52:15		3e-05	0	90	0.0	30	6	23
Elliot Hurst	This study	Step Type-I:Step Number-11	63.1	68.37	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	3.007e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_24	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	53	NVPADC18A2	u	2013:09:11:10:55:09		3e-05	0	90	0.0	30	7	24
Elliot Hurst	This study	Step Type-Z:Step Number-11	65.03	34.24	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.419e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_25	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	54	NVPADC18A2	u	2013:09:11:10:58:09		0.0	0	0	0.0	30	7	25
Elliot Hurst	This study	Step Type-P:Step Number-9	64.1	64.81	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.669e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_26	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	55	NVPADC18A2	u	2013:09:11:11:00:53		3e-05	0	90	0.0	30	6	26
Elliot Hurst	This study	Step Type-Z:Step Number-12	65.86	33.49	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.332e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_27	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	56	NVPADC18A2	u	2013:09:11:11:04:06		0.0	0	0	0.0	30	8	27
Elliot Hurst	This study	Step Type-I:Step Number-12	65.06	68.31	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.89e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_28	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	57	NVPADC18A2	u	2013:09:11:11:08:24		3e-05	0	90	0.0	30	8	28
Elliot Hurst	This study	Step Type-I:Step Number-13	64.52	68.33	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.862e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_29	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	58	NVPADC18A2	u	2013:09:11:11:12:09		3e-05	0	90	0.0	30	8	29
Elliot Hurst	This study	Step Type-O:Step Number-13	66.12	53.69	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.827e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_30	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	59	NVPADC18A2	u	2013:09:11:11:15:41		3e-05	0	0	0.0	30	8	30
Elliot Hurst	This study	Step Type-O:Step Number-13	66.18	53.8	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.829e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_31	LT-M-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	60	NVPADC18A2	u	2013:09:11:11:18:18		3e-05	0	0	0.0	30	8	31
Elliot Hurst	This study	Step Type-Z:Step Number-13	65.14	51.23	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.734e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_32	LT-PMRM-MD:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	61	NVPADC18A2	u	2013:09:11:11:20:42		0.0	0	0	0.0	30	10	32
Elliot Hurst	This study	Step Type-P:Step Number-11	65.64	67.37	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	2.726e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_33	LT-PMRM-I:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	62	NVPADC18A2	u	2013:09:11:11:23:23		3e-05	0	90	0.0	30	7	33
Elliot Hurst	This study	Step Type-Z:Step Number-14	67.14	46.58	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	Tristan:Tristan	1.568e-07	273.0	NVPADC18A2  :LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM_34	LT-M-Z:LP-PI-M:LP-PI-BT-IZZI:LP-PI-ALT-PMRM	g	63	NVPADC18A2	u	2013:09:11:11:27:01		0.0	0	0	0.0	30	11	34
Elliot Hurst	This study	Step Type-NRM:Step Number-0	343.24	-47.94	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.777e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_0	LT-NO:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	64	NVPADC23C2	u	2013:09:18:09:43:13		0.0	0	0	0.0	0	0	0
Elliot Hurst	This study	Step Type-Z:Step Number-1	346.02	-45.94	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.62e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_1	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	65	NVPADC23C2	u	2013:09:18:09:54:57		0.0	0	0	23.48	5	5	1
Elliot Hurst	This study	Step Type-I:Step Number-1	345.83	-46.38	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.637e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_2	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	66	NVPADC23C2	u	2013:09:18:09:56:57		3e-05	0	-90	23.24	5	5	2
Elliot Hurst	This study	Step Type-Z:Step Number-2	345.7	-43.93	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.297e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_3	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	67	NVPADC23C2	u	2013:09:18:10:00:41		0.0	0	0	46.19	10	5	3
Elliot Hurst	This study	Step Type-I:Step Number-2	346.24	-46.02	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.3719999999999998e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_4	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	68	NVPADC23C2	u	2013:09:18:10:03:25		3e-05	0	-90	45.09	10	5	4
Elliot Hurst	This study	Step Type-Z:Step Number-3	346.26	-43.3	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.1809999999999997e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_5	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	69	NVPADC23C2	u	2013:09:18:10:05:43		0.0	0	0	57.22	13	5	5
Elliot Hurst	This study	Step Type-I:Step Number-3	346.52	-46.46	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.3149999999999998e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_6	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	70	NVPADC23C2	u	2013:09:18:10:08:01		3e-05	0	-90	56.23	13	5	6
Elliot Hurst	This study	Step Type-T:Step Number-3	347.16	-43.38	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.1989999999999998e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_7	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	71	NVPADC23C2	u	2013:09:18:10:10:10		0.0	0	0	55.85	13	5	7
Elliot Hurst	This study	Step Type-P:Step Number-1	347.21	-44.17	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.23e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_8	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	72	NVPADC23C2	u	2013:09:18:10:12:26		3e-05	0	-90	22.45	5	5	8
Elliot Hurst	This study	Step Type-Z:Step Number-4	347.28	-42.12	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.973e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_9	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	73	NVPADC23C2	u	2013:09:18:10:14:57		0.0	0	0	68.11	15	5	9
Elliot Hurst	This study	Step Type-I:Step Number-4	347.65	-48.51	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.228e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_10	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	74	NVPADC23C2	u	2013:09:18:10:17:00		3e-05	0	-90	68.96	15	5	10
Elliot Hurst	This study	Step Type-Z:Step Number-5	347.9	-41.69	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.9190000000000002e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_11	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	75	NVPADC23C2	u	2013:09:18:10:19:29		0.0	0	0	78.15	18	5	11
Elliot Hurst	This study	Step Type-I:Step Number-5	347.73	-51.17	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.35e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_12	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	76	NVPADC23C2	u	2013:09:18:10:21:27		3e-05	0	-90	78.71	18	5	12
Elliot Hurst	This study	Step Type-T:Step Number-5	348.32	-41.75	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.019e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_13	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	77	NVPADC23C2	u	2013:09:18:10:23:20		0.0	0	0	78.84	18	5	13
Elliot Hurst	This study	Step Type-P:Step Number-3	348.51	-45.86	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.156e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_14	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	78	NVPADC23C2	u	2013:09:18:10:25:18		3e-05	0	-90	56.14	13	5	14
Elliot Hurst	This study	Step Type-Z:Step Number-6	348.61	-41.04	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.882e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_15	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	79	NVPADC23C2	u	2013:09:18:10:27:26		0.0	0	0	88.14	20	5	15
Elliot Hurst	This study	Step Type-I:Step Number-6	348.43	-53.89	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.5e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_16	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	80	NVPADC23C2	u	2013:09:18:10:29:19		3e-05	0	-90	89.29	20	5	16
Elliot Hurst	This study	Step Type-Z:Step Number-7	348.97	-39.05	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.6760000000000002e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_17	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	81	NVPADC23C2	u	2013:09:18:10:31:20		0.0	0	0	111.26	25	5	17
Elliot Hurst	This study	Step Type-I:Step Number-7	347.64	-59.25	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.552e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_18	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	82	NVPADC23C2	u	2013:09:18:10:33:25		3e-05	0	-90	110.43	25	5	18
Elliot Hurst	This study	Step Type-T:Step Number-7	349.33	-40.93	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.707e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_19	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	83	NVPADC23C2	u	2013:09:18:10:35:23		0.0	0	0	113.36	25	5	19
Elliot Hurst	This study	Step Type-P:Step Number-5	349.06	-51.02	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.0519999999999998e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_20	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	84	NVPADC23C2	u	2013:09:18:10:37:26		3e-05	0	-90	78.19	18	5	20
Elliot Hurst	This study	Step Type-Z:Step Number-8	349.24	-38.52	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.561e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_21	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	85	NVPADC23C2	u	2013:09:18:10:39:35		0.0	0	0	123.25	28	5	21
Elliot Hurst	This study	Step Type-I:Step Number-8	346.56	-63.08	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.523e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_22	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	86	NVPADC23C2	u	2013:09:18:10:41:32		3e-05	0	-90	123.56	28	5	22
Elliot Hurst	This study	Step Type-Z:Step Number-9	351.01	-38.74	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.23e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_23	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	87	NVPADC23C2	u	2013:09:18:10:43:27		0.0	0	0	135.83	30	5	23
Elliot Hurst	This study	Step Type-I:Step Number-9	347.16	-67.46	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.393e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_24	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	88	NVPADC23C2	u	2013:09:18:10:45:41		3e-05	0	-90	133.08	30	5	24
Elliot Hurst	This study	Step Type-T:Step Number-9	350.14	-38.53	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.185e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_25	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	89	NVPADC23C2	u	2013:09:18:10:47:41		0.0	0	0	132.61	30	5	25
Elliot Hurst	This study	Step Type-P:Step Number-7	346.95	-60.86	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.824e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_26	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	90	NVPADC23C2	u	2013:09:18:10:50:02		3e-05	0	-90	112.46	25	5	26
Elliot Hurst	This study	Step Type-Z:Step Number-10	347.45	-39.05	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	9.205999999999999e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_27	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	91	NVPADC23C2	u	2013:09:18:10:52:19		0.0	0	0	147.26	30	6	27
Elliot Hurst	This study	Step Type-I:Step Number-10	343.31	-73.38	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.3829999999999998e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_28	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	92	NVPADC23C2	u	2013:09:18:10:54:28		3e-05	0	-90	147.92	30	6	28
Elliot Hurst	This study	Step Type-Z:Step Number-11	348.72	-32.91	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	7.047999999999999e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_29	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	93	NVPADC23C2	u	2013:09:18:10:56:41		0.0	0	0	161.99	30	6	29
Elliot Hurst	This study	Step Type-I:Step Number-11	337.06	-77.84	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	2.374e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_30	LT-M-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	94	NVPADC23C2	u	2013:09:18:10:58:58		3e-05	0	-90	164.72	30	6	30
Elliot Hurst	This study	Step Type-T:Step Number-11	346.23	-40.4	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	6.7e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_31	LT-PMRM-MD:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	95	NVPADC23C2	u	2013:09:18:11:01:05		0.0	0	0	163.17	30	6	31
Elliot Hurst	This study	Step Type-P:Step Number-9	344.3	-70.71	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	1.442e-07	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_32	LT-PMRM-I:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	96	NVPADC23C2	u	2013:09:18:11:03:14		3e-05	0	-90	127.55	30	5	32
Elliot Hurst	This study	Step Type-Z:Step Number-12	348.46	-41.79	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	Tristan:Tristan	5.175e-08	273.0	NVPADC23C2  :LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD_33	LT-M-Z:LP-PI-M:LP-PI-ZI:LP-PI-M-ZI:LP-PI-ALT-PMRM:LP-PI-BT-MD	g	97	NVPADC23C2	u	2013:09:18:11:05:25		0.0	0	0	175.21	30	6	33
