tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:16:06:00.00	82.5		g	-41.8	4.159e-07	4	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:18:50:00.00	83.7		g	-41.1	2.951e-07	5	4	u	2.730e+02	SAN	0	0	0	0	5.980e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:06:15:53:00.00	79.6		g	-40.9	2.323e-07	6	4	u	2.730e+02	SAN	0	0	0	0	6.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:06:18:35:00.00	80.5		g	-41.0	1.930e-07	7	4	u	2.730e+02	SAN	0	0	0	0	6.480e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:07:11:47:00.00	76.4		g	-40.7	1.702e-07	8	4	u	2.730e+02	SAN	0	0	0	0	6.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:07:15:05:00.00	77.4		g	-39.8	1.393e-07	9	4	u	2.730e+02	SAN	0	0	0	0	7.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.7	2012:07:07:17:30:00.00	78.0		g	-38.5	1.139e-07	10	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:08:12:36:00.00	75.7		g	-38.3	7.844e-08	11	4	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.6	2012:07:08:15:00:00.00	66.7		g	-37.3	5.571e-08	12	4	u	2.730e+02	SAN	0	0	0	0	8.480e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:08:17:18:00.00	59.4		g	-33.1	3.117e-08	13	4	u	2.730e+02	SAN	0	0	0	0	8.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-130	318-U1359A-004H-2-W-13	318-U1359A-004H-2-W-130		318-U1359A-004H-2-W-130:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:19:49:00.00	18.1		g	-9.4	1.514e-08	14	4	u	2.730e+02	SAN	0	0	0	0	8.980e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:04:15:13:00.00	81.8		g	-55.4	6.849e-07	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:05:10:48:00.00	79.9		g	-53.3	6.199e-07	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:13:38:00.00	76.9		g	-43.4	3.773e-07	3	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:05:16:05:00.00	75.0		g	-39.0	2.501e-07	4	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:05:18:49:00.00	74.2		g	-36.3	1.971e-07	5	4	u	2.730e+02	SAN	0	0	0	0	5.980e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:06:15:42:00.00	66.9		g	-33.8	1.628e-07	6	4	u	2.730e+02	SAN	0	0	0	0	6.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:06:18:34:00.00	66.2		g	-31.6	1.367e-07	7	4	u	2.730e+02	SAN	0	0	0	0	6.480e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.6	2012:07:07:11:46:00.00	64.2		g	-29.0	1.189e-07	8	4	u	2.730e+02	SAN	0	0	0	0	6.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:07:15:04:00.00	59.4		g	-25.1	9.146e-08	9	4	u	2.730e+02	SAN	0	0	0	0	7.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:07:17:29:00.00	55.4		g	-21.9	7.079e-08	10	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:DE-VM:LP-IRM-3D	pmagpy-2.132	114.6	2012:07:08:12:35:00.00	44.6	average of multiple measurements	g	-17.6	4.912e-08	11	2.0	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:08:14:59:00.00	34.5		g	-13.5	3.964e-08	12	4	u	2.730e+02	SAN	0	0	0	0	8.480e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:17:17:00.00	33.4		g	-9.6	3.159e-08	13	4	u	2.730e+02	SAN	0	0	0	0	8.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-18	318-U1359A-004H-2-W-1	318-U1359A-004H-2-W-18		318-U1359A-004H-2-W-18:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.7	2012:07:08:19:48:00.00	33.7		g	-7.4	2.569e-08	14	4	u	2.730e+02	SAN	0	0	0	0	8.980e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:04:15:14:00.00	87.0		g	-49.0	4.081e-06	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:05:10:49:00.00	85.4		g	-46.7	3.684e-06	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:13:39:00.00	87.0		g	-43.6	2.772e-06	3	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:05:16:06:00.00	83.2		g	-42.2	1.541e-06	4	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:18:50:00.00	88.1		g	-42.5	1.243e-06	5	4	u	2.730e+02	SAN	0	0	0	0	5.980e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.6	2012:07:06:15:42:00.00	83.2		g	-42.5	1.064e-06	6	4	u	2.730e+02	SAN	0	0	0	0	6.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:06:18:35:00.00	85.1		g	-42.3	9.428e-07	7	4	u	2.730e+02	SAN	0	0	0	0	6.480e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.8	2012:07:07:11:46:00.00	82.7		g	-41.8	8.569e-07	8	4	u	2.730e+02	SAN	0	0	0	0	6.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:07:15:04:00.00	86.5		g	-40.0	7.258e-07	9	4	u	2.730e+02	SAN	0	0	0	0	7.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:07:17:29:00.00	84.1		g	-38.0	5.982e-07	10	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.6	2012:07:08:12:35:00.00	84.1		g	-35.6	4.166e-07	11	4	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:14:59:00.00	84.6		g	-34.3	2.775e-07	12	4	u	2.730e+02	SAN	0	0	0	0	8.480e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:DE-VM:LP-IRM-3D	pmagpy-2.132	114.6	2012:07:08:17:18:00.00	73.4	average of multiple measurements	g	-33.2	1.113e-07	13	2.0	u	2.730e+02	SAN	0	0	0	0	8.730e+02
Saiko	This study	U1359A	318-U1359A-004H-2-W-44	318-U1359A-004H-2-W-4	318-U1359A-004H-2-W-44		318-U1359A-004H-2-W-44:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:19:48:00.00	28.1		g	-10.4	2.858e-08	14	4	u	2.730e+02	SAN	0	0	0	0	8.980e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:04:15:15:00.00	83.5		g	-48.0	1.828e-06	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:05:10:50:00.00	82.2		g	-46.2	1.657e-06	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:13:40:00.00	81.6		g	-43.5	1.250e-06	3	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:05:16:06:00.00	84.3		g	-40.0	6.806e-07	4	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:18:51:00.00	83.3		g	-38.8	5.378e-07	5	4	u	2.730e+02	SAN	0	0	0	0	5.980e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:06:15:54:00.00	82.2		g	-38.3	4.409e-07	6	4	u	2.730e+02	SAN	0	0	0	0	6.230e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:06:18:36:00.00	84.7		g	-38.5	3.591e-07	7	4	u	2.730e+02	SAN	0	0	0	0	6.480e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:07:11:47:00.00	82.4		g	-38.3	3.102e-07	8	4	u	2.730e+02	SAN	0	0	0	0	6.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:07:15:05:00.00	83.8		g	-37.3	2.506e-07	9	4	u	2.730e+02	SAN	0	0	0	0	7.230e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:07:17:30:00.00	84.6		g	-35.5	2.029e-07	10	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:12:36:00.00	81.1		g	-33.3	1.468e-07	11	4	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:08:15:00:00.00	78.9		g	-31.8	1.091e-07	12	4	u	2.730e+02	SAN	0	0	0	0	8.480e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:08:17:19:00.00	74.7		g	-30.5	5.543e-08	13	4	u	2.730e+02	SAN	0	0	0	0	8.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-100	318-U1359A-004H-3-W-10	318-U1359A-004H-3-W-100		318-U1359A-004H-3-W-100:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:19:49:00.00	31.6		g	-9.3	1.249e-08	14	4	u	2.730e+02	SAN	0	0	0	0	8.980e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:04:15:16:00.00	75.3		g	-44.6	2.998e-06	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:10:50:00.00	70.7		g	-41.6	2.662e-06	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.6	2012:07:05:13:40:00.00	74.7		g	-37.4	1.720e-06	3	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.7	2012:07:05:16:07:00.00	78.8		g	-35.8	1.160e-06	4	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:18:51:00.00	75.2		g	-34.7	1.048e-06	5	4	u	2.730e+02	SAN	0	0	0	0	5.980e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:06:15:54:00.00	74.4		g	-33.4	9.497e-07	6	4	u	2.730e+02	SAN	0	0	0	0	6.230e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.7	2012:07:06:18:36:00.00	76.6		g	-32.6	8.507e-07	7	4	u	2.730e+02	SAN	0	0	0	0	6.480e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.8	2012:07:07:11:48:00.00	75.5		g	-31.7	7.590e-07	8	4	u	2.730e+02	SAN	0	0	0	0	6.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.6	2012:07:07:15:05:00.00	73.0		g	-29.8	5.701e-07	9	4	u	2.730e+02	SAN	0	0	0	0	7.230e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:07:17:31:00.00	71.9		g	-28.3	3.565e-07	10	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:12:37:00.00	60.3		g	-28.3	1.371e-07	11	4	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:08:15:01:00.00	45.3		g	-24.6	7.145e-08	12	4	u	2.730e+02	SAN	0	0	0	0	8.480e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:17:20:00.00	30.3		g	-17.0	4.232e-08	13	4	u	2.730e+02	SAN	0	0	0	0	8.730e+02
Saiko	This study	U1359A	318-U1359A-004H-3-W-145	318-U1359A-004H-3-W-14	318-U1359A-004H-3-W-145		318-U1359A-004H-3-W-145:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.3	2012:07:08:19:50:00.00	7.4		g	-4.6	2.770e-08	14	4	u	2.730e+02	SAN	0	0	0	0	8.980e+02
Saiko	This study	U1359A	318-U1359A-004H-4-W-102	318-U1359A-004H-4-W-10	318-U1359A-004H-4-W-102		318-U1359A-004H-4-W-102:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:04:15:16:00.00	85.6		g	-41.2	1.239e-06	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Saiko	This study	U1359A	318-U1359A-004H-4-W-102	318-U1359A-004H-4-W-10	318-U1359A-004H-4-W-102		318-U1359A-004H-4-W-102:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.7	2012:07:05:10:51:00.00	89.0		g	-38.3	1.108e-06	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Saiko	This study	U1359A	318-U1359A-004H-4-W-102	318-U1359A-004H-4-W-10	318-U1359A-004H-4-W-102		318-U1359A-004H-4-W-102:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:13:41:00.00	84.6		g	-34.8	7.874e-07	3	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Saiko	This study	U1359A	318-U1359A-004H-4-W-102	318-U1359A-004H-4-W-10	318-U1359A-004H-4-W-102		318-U1359A-004H-4-W-102:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:16:07:00.00	85.6		g	-33.0	4.563e-07	4	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Saiko	This study	U1359A	318-U1359A-004H-4-W-102	318-U1359A-004H-4-W-10	318-U1359A-004H-4-W-102		318-U1359A-004H-4-W-102:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:05:18:52:00.00	87.4		g	-33.4	3.705e-07	5	4	u	2.730e+02	SAN	0	0	0	0	5.980e+02
Saiko	This study	U1359A	318-U1359A-004H-4-W-102	318-U1359A-004H-4-W-10	318-U1359A-004H-4-W-102		318-U1359A-004H-4-W-102:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.4	2012:07:06:15:55:00.00	85.6		g	-32.7	3.233e-07	6	4	u	2.730e+02	SAN	0	0	0	0	6.230e+02
Saiko	This study	U1359A	318-U1359A-004H-4-W-102	318-U1359A-004H-4-W-10	318-U1359A-004H-4-W-102		318-U1359A-004H-4-W-102:LP-IRM-3D	SIO-flo	:LP-IRM-3D	pmagpy-2.132	0.5	2012:07:06:18:37:00.00	86.7		g	-32.0	2.877e-07	7	4	u	2.730e+02	SAN	0	0	0	0	6.480e+02
